cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR77,031,4,2023-10-15 17:36:24+00:00,23.4899,23.4864,248.90569,236.643,15.7694,15.7709,31.9965,31.9924,1023.529,1023.5256,8.876,15.7707,15.7723,4.031048,4.030736,2.9219,1.6363,0.2548,1.4084,8.807392511765212,40.51316666666666,-71.32366666666667
AR77,032,1,2023-10-15 19:03:54+00:00,23.9127,23.9119,248.62615,209.844,15.6434,15.6381,32.5102,32.5076,1024.0959,1024.0951,41.562,15.6497,15.6444,4.079183,4.078403,2.6356,0.2496,0.1363,0.48464,41.238040067634756,40.363,-71.3225
AR77,032,2,2023-10-15 19:05:47+00:00,23.5957,23.594,245.64934,227.358,16.3325,16.3355,32.2986,32.2974,1023.6879,1023.6863,20.981,16.3357,16.3388,4.117871,4.118006,2.8506,1.0272,0.1867,0.20381,20.818499936638393,40.363,-71.3225
AR77,032,3,2023-10-15 19:07:21+00:00,23.5892,23.5863,245.8107,227.79,16.3066,16.3078,32.2825,32.2791,1023.6241,1023.6213,7.949,16.3078,16.309,4.1129,4.112624,2.8632,1.0135,0.1945,0.20832,7.887683451243858,40.363,-71.3225
AR77,033,1,2023-10-15 20:49:24+00:00,23.7731,23.7736,249.21168,226.737,15.593,15.5927,32.3141,32.3148,1023.9375,1023.9381,37.299,15.5987,15.5984,4.052248,4.052298,2.8101,0.4779,0.1363,0.15273,37.00865155455898,40.362833333333334,-71.10483333333333
AR77,033,2,2023-10-15 20:51:41+00:00,23.4577,23.4552,249.09741,230.654,15.7457,15.7469,31.9479,31.945,1023.5409,1023.5384,18.853,15.7486,15.7497,4.023945,4.023725,2.8504,2.0346,0.2439,0.13817,18.707078343680546,40.362833333333334,-71.10483333333333
AR77,033,3,2023-10-15 20:53:26+00:00,23.4587,23.4557,249.10702,232.043,15.745,15.7466,31.9489,31.9454,1023.4966,1023.4935,8.587,15.7463,15.748,4.02343,4.023189,2.8699,2.0485,0.2528,0.14009,8.520749026246111,40.362833333333334,-71.10483333333333
AR77,034,1,2023-10-15 22:29:18+00:00,23.9004,23.9014,249.57658,221.321,15.4728,15.4672,32.4453,32.4451,1024.0978,1024.0988,44.74,15.4795,15.4739,4.056296,4.055751,2.7412,0.2118,0.131,0.006105,44.39092409614053,40.36366666666667,-70.88533333333334
AR77,034,2,2023-10-15 22:31:28+00:00,23.5908,23.5887,252.44395,233.185,15.0804,15.0843,31.9323,31.9306,1023.6673,1023.6653,17.303,15.083,15.0868,3.961505,3.961677,2.849,1.7714,0.2063,0.0062047,17.169138532372823,40.36366666666667,-70.88533333333334
AR77,034,3,2023-10-15 22:32:58+00:00,23.5875,23.5843,252.52608,234.49,15.0682,15.0698,31.9246,31.9208,1023.6223,1023.6191,7.874,15.0694,15.071,3.95902,3.958753,2.8585,1.6859,0.2068,0.006105,7.813262929030982,40.36366666666667,-70.88533333333334
AR77,034,4,2023-10-15 22:33:13+00:00,23.5873,23.5839,252.53004,234.437,15.0675,15.0694,31.9242,31.9202,1023.6229,1023.6195,8.037,15.0687,15.0706,3.958923,3.958658,2.8606,1.6903,0.189,0.0061548,7.97500245536822,40.36366666666667,-70.88533333333334
AR77,035,1,2023-10-16 08:53:19+00:00,22.7629,22.7602,246.24001,226.592,16.565,16.5665,31.2823,31.2792,1022.8218,1022.8191,13.391,16.5671,16.5686,4.021997,4.021779,2.8395,3.0951,1.6397,0.0064289,13.286363449162634,41.3245,-70.57766666666667
AR77,035,2,2023-10-16 08:53:28+00:00,22.7629,22.7605,246.24292,226.339,16.5645,16.5654,31.2822,31.2793,1022.8214,1022.819,13.287,16.5665,16.5675,4.021931,4.021687,2.8379,3.0597,1.7491,0.0063293,13.18317942478571,41.3245,-70.57766666666667
AR77,035,3,2023-10-16 08:53:35+00:00,22.7633,22.7618,246.24906,226.845,16.5631,16.5618,31.2823,31.28,1022.824,1022.8225,13.79,16.5652,16.564,4.021846,4.021464,2.8381,2.5631,1.3869,0.0061798,13.682232444414577,41.3245,-70.57766666666667
AR77,035,4,2023-10-16 08:56:03+00:00,22.7677,22.7648,246.31886,228.021,16.5495,16.5509,31.284,31.2806,1022.7835,1022.7806,3.583,16.5501,16.5514,4.020269,4.01999,2.8497,2.6973,0.8611,0.006404,3.5550872043689714,41.3245,-70.57766666666667
AR77,035,5,2023-10-16 08:56:17+00:00,22.7675,22.7648,246.31612,227.443,16.5501,16.551,31.2839,31.2806,1022.7847,1022.7819,3.901,16.5507,16.5516,4.020321,4.020018,2.854,2.5214,0.782,0.0063293,3.8706068898844137,41.3245,-70.57766666666667
AR77,035,6,2023-10-16 08:56:27+00:00,22.7677,22.7645,246.31943,226.947,16.5494,16.5518,31.284,31.2805,1022.784,1022.7807,3.695,16.55,16.5524,4.020256,4.020065,2.8466,2.4786,0.8444,0.0063542,3.666213690015825,41.3245,-70.57766666666667
AR77,035,7,2023-10-16 08:56:36+00:00,22.7668,22.7642,246.30413,227.619,16.5527,16.5533,31.2838,31.2806,1022.783,1022.7804,3.666,16.5533,16.5539,4.020529,4.020218,2.8503,2.6324,0.8202,0.0063542,3.6374398736324336,41.3245,-70.57766666666667
